,annotations,class,filename,jpg,height,width,x,y
833,"[{'class': 'Head', 'height': 328.536818332748, 'type': 'rect', 'width': 525.6589093323969, 'x': 1417.401701949856, 'y': 933.9832406888124}]",image,../imgs/whale_86206/w_5129.jpg,w_5129.jpg,328.536818332748,525.6589093323969,1417.401701949856,933.9832406888124
834,"[{'class': 'Head', 'height': 422.4044807135333, 'type': 'rect', 'width': 535.0456755704754, 'x': 1215.586227831168, 'y': 1271.906825259639}]",image,../imgs/whale_73666/w_6405.jpg,w_6405.jpg,422.4044807135333,535.0456755704754,1215.586227831168,1271.906825259639
835,"[{'class': 'Head', 'height': 520.9655262133576, 'type': 'rect', 'width': 502.1919937372006, 'x': 1623.9105591875834, 'y': 704.0074678558888}]",image,../imgs/whale_97688/w_9093.jpg,w_9093.jpg,520.9655262133576,502.1919937372006,1623.9105591875834,704.0074678558888
836,"[{'class': 'Head', 'height': 377.7390000000079, 'type': 'rect', 'width': 526.8465000000108, 'x': 1304.1936000000271, 'y': 801.2043000000166}]",image,../imgs/whale_18989/w_4190.jpg,w_4190.jpg,377.7390000000079,526.8465000000108,1304.1936000000271,801.2043000000166
837,"[{'class': 'Head', 'height': 508.9536000000105, 'type': 'rect', 'width': 729.6327000000153, 'x': 1590.480000000033, 'y': 984.1095000000205}]",image,../imgs/whale_27085/w_5032.jpg,w_5032.jpg,508.9536000000105,729.6327000000153,1590.480000000033,984.1095000000205
838,"[{'class': 'Head', 'height': 1171.681459504836, 'type': 'rect', 'width': 1135.06641389531, 'x': 1248.2401912338453, 'y': 1301.498439393156}]",image,../imgs/whale_66421/w_7820.jpg,w_7820.jpg,1171.681459504836,1135.06641389531,1248.2401912338453,1301.498439393156
839,"[{'class': 'Head', 'height': 479.32423343379673, 'type': 'rect', 'width': 625.7844158719013, 'x': 1647.6770524286758, 'y': 1258.226112763716}]",image,../imgs/whale_79193/w_8263.jpg,w_8263.jpg,479.32423343379673,625.7844158719013,1647.6770524286758,1258.226112763716
840,"[{'class': 'Head', 'height': 662.3994614814271, 'type': 'rect', 'width': 605.8125728121595, 'x': 1111.7659303256116, 'y': 539.2397626130212}]",image,../imgs/whale_29858/w_48.jpg,w_48.jpg,662.3994614814271,605.8125728121595,1111.7659303256116,539.2397626130212
841,"[{'class': 'Head', 'height': 406.09414221474424, 'type': 'rect', 'width': 419.40870425457206, 'x': 1211.6251456243192, 'y': 712.329069130781}]",image,../imgs/whale_64714/w_5091.jpg,w_5091.jpg,406.09414221474424,419.40870425457206,1211.6251456243192,712.329069130781
842,"[{'class': 'Head', 'height': 412.7514232346582, 'type': 'rect', 'width': 542.568403122978, 'x': 1115.0945708355684, 'y': 585.840729752418}]",image,../imgs/whale_69459/w_3875.jpg,w_3875.jpg,412.7514232346582,542.568403122978,1115.0945708355684,585.840729752418
843,"[{'class': 'Head', 'height': 306.2349269160368, 'type': 'rect', 'width': 452.6951093541411, 'x': 1351.42804704251, 'y': 1065.1649631862147}]",image,../imgs/whale_87155/w_6748.jpg,w_6748.jpg,306.2349269160368,452.6951093541411,1351.42804704251,1065.1649631862147
844,"[{'class': 'Head', 'height': 685.6999450511256, 'type': 'rect', 'width': 795.5450818797037, 'x': 1441.3013408113468, 'y': 592.4980107723319}]",image,../imgs/whale_53079/w_3854.jpg,w_3854.jpg,685.6999450511256,795.5450818797037,1441.3013408113468,592.4980107723319
845,"[{'class': 'Head', 'height': 522.5965600632366, 'type': 'rect', 'width': 482.65287394375355, 'x': 1388.043092652036, 'y': 699.0145070909533}]",image,../imgs/whale_80247/w_7501.jpg,w_7501.jpg,522.5965600632366,482.65287394375355,1388.043092652036,699.0145070909533
846,"[{'class': 'Head', 'height': 439.3805473143136, 'type': 'rect', 'width': 545.8970436329348, 'x': 1554.475118149882, 'y': 968.6343883974639}]",image,../imgs/whale_23574/w_5390.jpg,w_5390.jpg,439.3805473143136,545.8970436329348,1554.475118149882,968.6343883974639
847,"[{'class': 'Head', 'height': 625.784415871901, 'type': 'rect', 'width': 735.6295527004795, 'x': 875.4324541186702, 'y': 882.089735138584}]",image,../imgs/whale_26397/w_4924.jpg,w_4924.jpg,625.784415871901,735.6295527004795,875.4324541186702,882.089735138584
848,"[{'class': 'Head', 'height': 366.15045609526146, 'type': 'rect', 'width': 346.1786130355197, 'x': 968.6343883974639, 'y': 1068.4936036961715}]",image,../imgs/whale_02839/w_4678.jpg,w_4678.jpg,366.15045609526146,346.1786130355197,968.6343883974639,1068.4936036961715
849,"[{'class': 'Head', 'height': 342.84997252556286, 'type': 'rect', 'width': 369.47909660521805, 'x': 1351.42804704251, 'y': 1138.3950544052668}]",image,../imgs/whale_37654/w_8157.jpg,w_8157.jpg,342.84997252556286,369.47909660521805,1351.42804704251,1138.3950544052668
850,"[{'class': 'Head', 'height': 669.056742501341, 'type': 'rect', 'width': 748.9441147403072, 'x': 1108.4372898156546, 'y': 299.5776458961229}]",image,../imgs/whale_61461/w_7782.jpg,w_7782.jpg,669.056742501341,748.9441147403072,1108.4372898156546,299.5776458961229
851,"[{'class': 'Head', 'height': 316.22084844590745, 'type': 'rect', 'width': 432.72326629439976, 'x': 1125.080492365439, 'y': 868.7751730987563}]",image,../imgs/whale_98618/w_40.jpg,w_40.jpg,316.22084844590745,432.72326629439976,1125.080492365439,868.7751730987563
852,"[{'class': 'Head', 'height': 512.6106385333659, 'type': 'rect', 'width': 525.9252005731935, 'x': 1418.0008572416482, 'y': 915.3761402381532}]",image,../imgs/whale_06334/w_5728.jpg,w_5728.jpg,512.6106385333659,525.9252005731935,1418.0008572416482,915.3761402381532
853,"[{'class': 'Head', 'height': 456.02374986409814, 'type': 'rect', 'width': 505.9533575134519, 'x': 1248.2401912338453, 'y': 672.385383011298}]",image,../imgs/whale_53889/w_2533.jpg,w_2533.jpg,456.02374986409814,505.9533575134519,1248.2401912338453,672.385383011298
854,"[{'class': 'Head', 'height': 432.7232662943997, 'type': 'rect', 'width': 492.6387954736242, 'x': 1228.2683481741037, 'y': 475.99559292383964}]",image,../imgs/whale_49277/w_4315.jpg,w_4315.jpg,432.7232662943997,492.6387954736242,1228.2683481741037,475.99559292383964
855,"[{'class': 'Head', 'height': 695.6858665809964, 'type': 'rect', 'width': 542.568403122978, 'x': 1231.5969886840608, 'y': 456.02374986409814}]",image,../imgs/whale_81818/w_1050.jpg,w_1050.jpg,695.6858665809964,542.568403122978,1231.5969886840608,456.02374986409814
856,"[{'class': 'Head', 'height': 399.4368611948305, 'type': 'rect', 'width': 442.70918782427066, 'x': 1181.6673810347068, 'y': 542.5684031229781}]",image,../imgs/whale_95370/w_7910.jpg,w_7910.jpg,399.4368611948305,442.70918782427066,1181.6673810347068,542.5684031229781
857,"[{'class': 'Head', 'height': 356.16453456539057, 'type': 'rect', 'width': 482.65287394375355, 'x': 1850.724123536048, 'y': 1135.06641389531}]",image,../imgs/whale_75932/w_7540.jpg,w_7540.jpg,356.16453456539057,482.65287394375355,1850.724123536048,1135.06641389531
858,"[{'class': 'Head', 'height': 499.29607649353807, 'type': 'rect', 'width': 515.9392790433228, 'x': 1181.6673810347068, 'y': 805.5310034095749}]",image,../imgs/whale_23855/w_6925.jpg,w_6925.jpg,499.29607649353807,515.9392790433228,1181.6673810347068,805.5310034095749
859,"[{'class': 'Head', 'height': 519.2679195532795, 'type': 'rect', 'width': 595.8266512822888, 'x': 1248.2401912338453, 'y': 599.1552917922457}]",image,../imgs/whale_38543/w_2757.jpg,w_2757.jpg,519.2679195532795,595.8266512822888,1248.2401912338453,599.1552917922457
860,"[{'class': 'Head', 'height': 912.0474997281963, 'type': 'rect', 'width': 1221.6110671541899, 'x': 2007.1702275040232, 'y': 1088.465446755913}]",image,../imgs/whale_46169/w_3637.jpg,w_3637.jpg,912.0474997281963,1221.6110671541899,2007.1702275040232,1088.465446755913
861,"[{'class': 'Head', 'height': 502.6247170034951, 'type': 'rect', 'width': 609.1412133221165, 'x': 1594.418804269365, 'y': 1135.06641389531}]",image,../imgs/whale_72235/w_3063.jpg,w_3063.jpg,502.6247170034951,609.1412133221165,1594.418804269365,1135.06641389531
862,"[{'class': 'Head', 'height': 515.9392790433227, 'type': 'rect', 'width': 515.9392790433226, 'x': 1028.5499175766886, 'y': 682.3713045411688}]",image,../imgs/whale_80247/w_9011.jpg,w_9011.jpg,515.9392790433227,515.9392790433226,1028.5499175766886,682.3713045411688
863,"[{'class': 'Head', 'height': 552.5543246528489, 'type': 'rect', 'width': 675.7140235212551, 'x': 1418.0008572416482, 'y': 765.5873172900917}]",image,../imgs/whale_82064/w_888.jpg,w_888.jpg,552.5543246528489,675.7140235212551,1418.0008572416482,765.5873172900917
864,"[{'class': 'Head', 'height': 842.1460490191009, 'type': 'rect', 'width': 748.9441147403072, 'x': 1248.2401912338453, 'y': 595.8266512822888}]",image,../imgs/whale_35004/w_5664.jpg,w_5664.jpg,842.1460490191009,748.9441147403072,1248.2401912338453,595.8266512822888
865,"[{'class': 'Head', 'height': 446.03782833422747, 'type': 'rect', 'width': 615.7984943420304, 'x': 1291.5125178632852, 'y': 1291.5125178632852}]",image,../imgs/whale_34488/w_2887.jpg,w_2887.jpg,446.03782833422747,615.7984943420304,1291.5125178632852,1291.5125178632852
866,"[{'class': 'Head', 'height': 559.2116056727626, 'type': 'rect', 'width': 602.4839323022027, 'x': 1298.169798883199, 'y': 655.7421804615134}]",image,../imgs/whale_49135/w_8076.jpg,w_8076.jpg,559.2116056727626,602.4839323022027,1298.169798883199,655.7421804615134
867,"[{'class': 'Head', 'height': 409.4227827247013, 'type': 'rect', 'width': 422.7373447645291, 'x': 1188.3246620546206, 'y': 705.6717881108672}]",image,../imgs/whale_89211/w_7516.jpg,w_7516.jpg,409.4227827247013,422.7373447645291,1188.3246620546206,705.6717881108672
868,"[{'class': 'Head', 'height': 447.3225000000093, 'type': 'rect', 'width': 433.4058000000091, 'x': 1465.2297000000303, 'y': 960.2523000000199}]",image,../imgs/whale_52749/w_4318.jpg,w_4318.jpg,447.3225000000093,433.4058000000091,1465.2297000000303,960.2523000000199
869,"[{'class': 'Head', 'height': 465.2154000000098, 'type': 'rect', 'width': 499.01310000001035, 'x': 1047.7287000000217, 'y': 1151.1099000000238}]",image,../imgs/whale_13863/w_9088.jpg,w_9088.jpg,465.2154000000098,499.01310000001035,1047.7287000000217,1151.1099000000238
870,"[{'class': 'Head', 'height': 780.2317138140163, 'type': 'rect', 'width': 757.9393791336156, 'x': 2485.5953168646515, 'y': 1566.0365112981324}]",image,../imgs/whale_35594/w_3565.jpg,w_3565.jpg,780.2317138140163,757.9393791336156,2485.5953168646515,1566.0365112981324
871,"[{'class': 'Head', 'height': 328.81193653590674, 'type': 'rect', 'width': 417.9812752575085, 'x': 1320.8208298137274, 'y': 802.5240484944167}]",image,../imgs/whale_29858/w_5601.jpg,w_5601.jpg,328.81193653590674,417.9812752575085,1320.8208298137274,802.5240484944167
872,"[{'class': 'Head', 'height': 858.2548851954177, 'type': 'rect', 'width': 1086.7513156695222, 'x': 2502.314567874952, 'y': 362.2504385565075}]",image,../imgs/whale_18989/w_7635.jpg,w_7635.jpg,858.2548851954177,1086.7513156695222,2502.314567874952,362.2504385565075
873,"[{'class': 'Head', 'height': 347.91750000000707, 'type': 'rect', 'width': 353.8818000000074, 'x': 1729.6470000000359, 'y': 1206.7767000000251}]",image,../imgs/whale_88547/w_6533.jpg,w_6533.jpg,347.91750000000707,353.8818000000074,1729.6470000000359,1206.7767000000251
874,"[{'class': 'Head', 'height': 367.7985000000076, 'type': 'rect', 'width': 455.27490000000944, 'x': 1252.503000000026, 'y': 669.989700000014}]",image,../imgs/whale_58362/w_7335.jpg,w_7335.jpg,367.7985000000076,455.27490000000944,1252.503000000026,669.989700000014
875,"[{'class': 'Head', 'height': 571.857084000012, 'type': 'rect', 'width': 633.5279460000136, 'x': 1297.8913230000273, 'y': 47.654757000001005}]",image,../imgs/whale_54574/w_4531.jpg,w_4531.jpg,571.857084000012,633.5279460000136,1297.8913230000273,47.654757000001005
876,"[{'class': 'Head', 'height': 546.6280950000116, 'type': 'rect', 'width': 546.6280950000116, 'x': 1258.6462290000266, 'y': 983.9305710000208}]",image,../imgs/whale_81768/w_6622.jpg,w_6622.jpg,546.6280950000116,546.6280950000116,1258.6462290000266,983.9305710000208
877,"[{'class': 'Head', 'height': 633.5279460000136, 'type': 'rect', 'width': 602.6925150000127, 'x': 1418.42982600003, 'y': 1174.5495990000247}]",image,../imgs/whale_64714/w_1673.jpg,w_1673.jpg,633.5279460000136,602.6925150000127,1418.42982600003,1174.5495990000247
878,"[{'class': 'Head', 'height': 543.8248740000114, 'type': 'rect', 'width': 633.5279460000133, 'x': 1076.4368640000228, 'y': 857.7856260000182}]",image,../imgs/whale_98633/w_8894.jpg,w_8894.jpg,543.8248740000114,633.5279460000133,1076.4368640000228,857.7856260000182
879,"[{'class': 'Head', 'height': 403.6638240000085, 'type': 'rect', 'width': 543.8248740000115, 'x': 983.9305710000208, 'y': 762.4761120000161}]",image,../imgs/whale_95370/w_3837.jpg,w_3837.jpg,403.6638240000085,543.8248740000115,983.9305710000208,762.4761120000161
880,"[{'class': 'Head', 'height': 608.2989570000128, 'type': 'rect', 'width': 745.6567860000159, 'x': 1410.0201630000297, 'y': 557.8409790000118}]",image,../imgs/whale_13789/w_6839.jpg,w_6839.jpg,608.2989570000128,745.6567860000159,1410.0201630000297,557.8409790000118
881,"[{'class': 'Head', 'height': 412.07348700000864, 'type': 'rect', 'width': 512.9894430000111, 'x': 1648.2939480000348, 'y': 1009.1595600000213}]",image,../imgs/whale_49237/w_7867.jpg,w_7867.jpg,412.07348700000864,512.9894430000111,1648.2939480000348,1009.1595600000213
882,"[{'class': 'Head', 'height': 490.56367500001033, 'type': 'rect', 'width': 566.2506420000119, 'x': 874.6049520000184, 'y': 1213.7946930000257}]",image,../imgs/whale_82548/w_369.jpg,w_369.jpg,490.56367500001033,566.2506420000119,874.6049520000184,1213.7946930000257
883,"[{'class': 'Head', 'height': 448.5153600000094, 'type': 'rect', 'width': 462.5314650000098, 'x': 1311.9074280000277, 'y': 1202.5818090000255}]",image,../imgs/whale_78372/w_3994.jpg,w_3994.jpg,448.5153600000094,462.5314650000098,1311.9074280000277,1202.5818090000255
884,"[{'class': 'Head', 'height': 636.3311670000135, 'type': 'rect', 'width': 625.1182830000132, 'x': 1331.5299750000281, 'y': 1065.2239800000225}]",image,../imgs/whale_61461/w_7310.jpg,w_7310.jpg,636.3311670000135,625.1182830000132,1331.5299750000281,1065.2239800000225
885,"[{'class': 'Head', 'height': 563.4474210000119, 'type': 'rect', 'width': 723.2310180000152, 'x': 1631.4746220000345, 'y': 779.2954380000165}]",image,../imgs/whale_03935/w_4976.jpg,w_4976.jpg,563.4474210000119,723.2310180000152,1631.4746220000345,779.2954380000165
886,"[{'class': 'Head', 'height': 319.5671940000067, 'type': 'rect', 'width': 406.4670450000085, 'x': 1337.1364170000284, 'y': 854.982405000018}]",image,../imgs/whale_98996/w_6232.jpg,w_6232.jpg,319.5671940000067,406.4670450000085,1337.1364170000284,854.982405000018
887,"[{'class': 'Head', 'height': 490.56367500001045, 'type': 'rect', 'width': 504.5797800000107, 'x': 1401.6105000000296, 'y': 824.1469740000174}]",image,../imgs/whale_47700/w_7984.jpg,w_7984.jpg,490.56367500001045,504.5797800000107,1401.6105000000296,824.1469740000174
888,"[{'class': 'Head', 'height': 717.6245760000152, 'type': 'rect', 'width': 667.1665980000141, 'x': 1634.2778430000346, 'y': 1129.698063000024}]",image,../imgs/whale_00442/w_9183.jpg,w_9183.jpg,717.6245760000152,667.1665980000141,1634.2778430000346,1129.698063000024
889,"[{'class': 'Head', 'height': 510.18622200001073, 'type': 'rect', 'width': 515.792664000011, 'x': 1269.8591130000268, 'y': 1045.601433000022}]",image,../imgs/whale_70138/w_9026.jpg,w_9026.jpg,510.18622200001073,515.792664000011,1269.8591130000268,1045.601433000022
890,"[{'class': 'Head', 'height': 462.5314650000097, 'type': 'rect', 'width': 605.4957360000128, 'x': 1410.0201630000297, 'y': 773.6889960000163}]",image,../imgs/whale_38543/w_554.jpg,w_554.jpg,462.5314650000097,605.4957360000128,1410.0201630000297,773.6889960000163
891,"[{'class': 'Head', 'height': 487.76045400001044, 'type': 'rect', 'width': 496.17011700001035, 'x': 1039.994991000022, 'y': 1463.2813620000309}]",image,../imgs/whale_57338/w_2756.jpg,w_2756.jpg,487.76045400001044,496.17011700001035,1039.994991000022,1463.2813620000309
892,"[{'class': 'Head', 'height': 577.4635260000123, 'type': 'rect', 'width': 588.6764100000125, 'x': 1323.120312000028, 'y': 891.4242780000188}]",image,../imgs/whale_59173/w_8664.jpg,w_8664.jpg,577.4635260000123,588.6764100000125,1323.120312000028,891.4242780000188
893,"[{'class': 'Head', 'height': 793.3115430000167, 'type': 'rect', 'width': 762.4761120000162, 'x': 1138.107726000024, 'y': 835.3598580000177}]",image,../imgs/whale_96385/w_8259.jpg,w_8259.jpg,793.3115430000167,762.4761120000162,1138.107726000024,835.3598580000177
894,"[{'class': 'Head', 'height': 246.68344800000523, 'type': 'rect', 'width': 305.55108900000664, 'x': 1410.0201630000297, 'y': 1037.191770000022}]",image,../imgs/whale_90911/w_327.jpg,w_327.jpg,246.68344800000523,305.55108900000664,1410.0201630000297,1037.191770000022
895,"[{'class': 'Head', 'height': 512.9894430000109, 'type': 'rect', 'width': 641.9376090000135, 'x': 1087.649748000023, 'y': 1068.0272010000226}]",image,../imgs/whale_65586/w_3809.jpg,w_3809.jpg,512.9894430000109,641.9376090000135,1087.649748000023,1068.0272010000226
896,"[{'class': 'Head', 'height': 423.286371000009, 'type': 'rect', 'width': 479.3507910000101, 'x': 1219.4011350000258, 'y': 922.2597090000195}]",image,../imgs/whale_13288/w_583.jpg,w_583.jpg,423.286371000009,479.3507910000101,1219.4011350000258,922.2597090000195
897,"[{'class': 'Head', 'height': 213.04479600000445, 'type': 'rect', 'width': 255.09311100000548, 'x': 989.5370130000209, 'y': 894.227499000019}]",image,../imgs/whale_98746/w_8420.jpg,w_8420.jpg,213.04479600000445,255.09311100000548,989.5370130000209,894.227499000019
898,"[{'class': 'Head', 'height': 794.460863610017, 'type': 'rect', 'width': 822.1286548800172, 'x': 2189.7080519400465, 'y': 1478.2505621400314}]",image,../imgs/whale_66353/w_6004.jpg,w_6004.jpg,794.460863610017,822.1286548800172,2189.7080519400465,1478.2505621400314
899,"[{'class': 'Head', 'height': 616.596491160013, 'type': 'rect', 'width': 703.5524065800148, 'x': 1498.0132701900318, 'y': 683.7896985300146}]",image,../imgs/whale_46747/w_8604.jpg,w_8604.jpg,616.596491160013,703.5524065800148,1498.0132701900318,683.7896985300146
900,"[{'class': 'Head', 'height': 557.3083670100118, 'type': 'rect', 'width': 664.0269904800141, 'x': 1205.5251910500256, 'y': 573.1185334500121}]",image,../imgs/whale_55550/w_8988.jpg,w_8988.jpg,557.3083670100118,664.0269904800141,1205.5251910500256,573.1185334500121
901,"[{'class': 'Head', 'height': 450.5897435400095, 'type': 'rect', 'width': 426.87449388000914, 'x': 1731.2132251800367, 'y': 1003.9455689400213}]",image,../imgs/whale_70904/w_3908.jpg,w_3908.jpg,450.5897435400095,426.87449388000914,1731.2132251800367,1003.9455689400213
